name_enroll,imagenum_enroll,name_verify,imagenum_verify
kris_wu,23,marlon_wayans,63
godfrey_gao,39,marlon_wayans,63
hiroki_narimiya,9,david_oyelowo,186
yoo_ah_in,31,david_oyelowo,9
tony_chiu_wai_leung,17,50_cent,20
aaron_yoo,45,david_gyasi,13
jaejoong,57,randy_jackson,168
yao_ming,17,andre_gordon,20
ye_liu,1,kyle_massey,24
jack_ma,422,david_alan_grier,20
jang_keun_suk,45,donald_glover,102
ye_liu,6,steve_mcqueen,95
yun-fat_chow,16,todd_bridges,10
yannus_sufandi,16,larry_flash_jenkins,42
song_joong_ki,28,david_gyasi,13
ryosuke_yamada,50,david_oyelowo,247
shun_oguri,64,50_cent,67
john_woo,1,chi_mcbride,10
yannus_sufandi,7,david_oyelowo,247
ji_chang_wook,30,donald_glover,122
ji_chang_wook,38,xzibit,5
bang_yong_guk,44,patrick_j_nicolas,12
jian,6,tyler_perry,94
daniel_henney,48,wyclef_jean,81
lee_joon-gi,24,david_alan_grier,50
brandon_soo_hoo,16,larry_flash_jenkins,21
tony_jaa,22,tyler_perry,53
yoo_ah_in,50,patrick_j_nicolas,15
jung_woo_sung,26,xzibit,11
steven_yeun,269,snoop_dogg,86
young_man_kang,24,corbin_bleu,744
robin_shou,97,chi_mcbride,10
ye_liu,1,steve_mcqueen,100
robin_shou,97,todd_bridges,10
steven_yeun,297,chi_mcbride,19
aaron_yoo,45,kyle_massey,25
jet_li,4,todd_bridges,43
cha_seung_won,8,tyler_perry,70
big_bang_g-dragon,49,50_cent,25
ryosuke_yamada,50,andre_gordon,20
jang_keun_suk,51,anthony_anderson,9
shun_oguri,1,patrick_j_nicolas,11
young_man_kang,55,donald_glover,102
reggie_lee,62,cedric_the_entertainer,5
sung_kang,52,tyler_perry,53
john_woo,9,michael_ealy,37
yao_ming,12,rico_e_anderson,41
daniel_henney,55,kyle_massey,24
lee_dong_hae,17,david_alan_grier,20
bang_yong_guk,46,larry_flash_jenkins,42
chanyeol,28,xzibit,11
yun-fat_chow,358,xzibit,5
yun-fat_chow,50,steve_mcqueen,73
toma_ikuta,74,cedric_the_entertainer,25
yun-fat_chow,16,marlon_wayans,66
ye_liu,12,todd_bridges,15
yannus_sufandi,55,cedric_the_entertainer,25
lee_dong_hae,25,tyler_perry,94
jian,11,michael_wayne_thomas,29
reggie_lee,62,larry_flash_jenkins,37
jung_yong_hwa,13,kyle_massey,8
huang_xiaoming,4,tracy_morgan,130
yoo_ah_in,28,michael_ealy,121
craig_fong,60,michael_ealy,121
kris_wu,38,david_alan_grier,105
jet_li,127,david_alan_grier,105
daniel_henney,15,marlon_wayans,63
brandon_soo_hoo,17,kyle_massey,51
scott_takeda,904,david_alan_grier,38
jian,27,larry_flash_jenkins,21
lee_joon-gi,24,orlando_jones,380
ryosuke_yamada,50,michael_wayne_thomas,29
hua_chenyu,40,larry_flash_jenkins,46
reggie_lee,245,david_alan_grier,50
kris_wu,7,50_cent,55
big_bang_g-dragon,17,mos_def,38
teppei_koike,28,snoop_dogg,127
aaron_yoo,371,cedric_the_entertainer,5
jang_keun_suk,15,todd_bridges,9
craig_fong,7,orlando_jones,380
yannus_sufandi,7,david_alan_grier,65
young_man_kang,10,corbin_bleu,744
kanata_hongo,39,anthony_anderson,67
jaejoong,0,kyle_massey,25
jack_ma,223,michael_wayne_thomas,23
jung_yong_hwa,30,larry_flash_jenkins,42
daniel_henney,54,aldis_hodge,21
lee_joon-gi,26,larry_flash_jenkins,46
lee_dong_hae,57,tyler_perry,94
ji_chang_wook,16,xzibit,11
jang_keun_suk,6,50_cent,20
jung_woo_sung,54,cedric_the_entertainer,25
ron_yuan,56,aldis_hodge,28
sung_kang,52,shemar_moore,20
yao_ming,3,cedric_the_entertainer,25
yun-fat_chow,50,david_gyasi,13
joo_jin_mo,45,tyler_perry,70
jaejoong,54,orlando_jones,380
mark_dacascos,920,shemar_moore,15
tony_chiu_wai_leung,6,anthony_anderson,33
jack_ma,422,andre_braugher,13
tony_jaa,17,dwayne_boyd,54
yao_ming,22,anthony_anderson,9
john_woo,1,larry_flash_jenkins,21
jung_yong_hwa,45,50_cent,20
chin_han,6,xzibit,12
aaron_yoo,17,rico_e_anderson,41
yun-fat_chow,8,wyclef_jean,56
jang_keun_suk,46,tyler_perry,70
yun-fat_chow,50,marlon_wayans,63
scott_takeda,922,todd_bridges,15
hiroki_narimiya,9,steve_mcqueen,6
tony_jaa,4,anthony_anderson,9
shun_oguri,1,aldis_hodge,40
yun-fat_chow,358,chi_mcbride,19
robin_shou,97,orlando_jones,380
tony_chiu_wai_leung,12,andre_gordon,20
yoo_ah_in,28,corbin_bleu,568
jung_woo_sung,36,donald_glover,102
jian,25,snoop_dogg,56
ron_yuan,58,randy_jackson,161
shun_oguri,51,kyle_massey,12
bang_yong_guk,20,michael_wayne_thomas,12
jet_li,4,wyclef_jean,58
godfrey_gao,12,david_gyasi,45
scott_takeda,925,anthony_anderson,17
big_bang_g-dragon,6,david_oyelowo,9
tony_chiu_wai_leung,21,chi_mcbride,10
aaron_yoo,371,cedric_the_entertainer,25
tony_chiu_wai_leung,20,todd_bridges,10
yannus_sufandi,16,marlon_wayans,79
kanata_hongo,10,shemar_moore,63
jung_woo_sung,11,fabrice_eboue,960
hua_chenyu,31,kyle_massey,51
yun-fat_chow,50,cedric_the_entertainer,25
jung_woo_sung,54,kyle_massey,46
godfrey_gao,38,aldis_hodge,21
sung_kang,52,david_oyelowo,186
ryosuke_yamada,50,corbin_bleu,568
ji_chang_wook,5,xzibit,12
lee_joon-gi,24,fabrice_eboue,901
big_bang_g-dragon,50,dwayne_boyd,60
joo_jin_mo,42,tracy_morgan,107
robin_shou,97,rico_e_anderson,41
lee_dong_hae,59,kyle_massey,24
shun_oguri,41,snoop_dogg,158
young_man_kang,22,aldis_hodge,40
reggie_lee,528,romany_malco,55
jian,37,mos_def,31
ye_liu,29,david_gyasi,13
cha_seung_won,6,fabrice_eboue,913
robin_shou,489,cedric_the_entertainer,25
jaejoong,11,chi_mcbride,19
ron_yuan,62,andre_braugher,31
jian,10,corbin_bleu,744
cha_seung_won,21,dwayne_boyd,54
kazuya_kamenashi,9,andre_braugher,1
park_ji_sung,58,chi_mcbride,10
mark_dacascos,22,shemar_moore,20
hua_chenyu,18,chi_mcbride,19
bang_yong_guk,43,randy_jackson,142
tony_chiu_wai_leung,17,steve_mcqueen,16
jack_ma,422,larry_flash_jenkins,42
steven_yeun,297,rico_e_anderson,41
huang_xiaoming,37,tracy_morgan,88
huang_xiaoming,1,anthony_anderson,67
tony_chiu_wai_leung,6,david_alan_grier,105
yoo_ah_in,38,mos_def,31
chin_han,3,romany_malco,58
toma_ikuta,64,fabrice_eboue,905
brandon_soo_hoo,23,michael_wayne_thomas,23
jaejoong,6,dwayne_boyd,55
john_woo,9,david_oyelowo,9
robin_shou,489,rico_e_anderson,41
huang_xiaoming,11,tyler_perry,103
toma_ikuta,22,todd_bridges,43
daniel_henney,36,fabrice_eboue,940
yun-fat_chow,200,rico_e_anderson,41
teppei_koike,7,mos_def,38
reggie_lee,528,randy_jackson,116
huang_xiaoming,26,andre_braugher,1
bang_yong_guk,44,todd_bridges,15
ron_yuan,53,50_cent,73
craig_fong,58,kyle_massey,24
craig_fong,78,50_cent,104
jack_ma,223,david_gyasi,45
jung_yong_hwa,13,david_alan_grier,38
ye_liu,1,michael_wayne_thomas,25
lee_dong_hae,67,fabrice_eboue,903
ji_chang_wook,30,tyler_perry,70
jaejoong,63,shemar_moore,15
tony_jaa,8,anthony_anderson,33
lee_joon-gi,24,andre_gordon,20
young_man_kang,9,tracy_morgan,54
brandon_soo_hoo,23,50_cent,55
hiroki_narimiya,74,patrick_j_nicolas,54
john_woo,19,chi_mcbride,19
jet_li,4,tyler_perry,79
john_woo,1,wyclef_jean,51
kazuya_kamenashi,7,chi_mcbride,19
hua_chenyu,42,michael_wayne_thomas,12
park_ji_sung,16,michael_wayne_thomas,12
jian,53,kyle_massey,24
yoo_ah_in,18,anthony_anderson,9
song_joong_ki,42,corbin_bleu,744
tony_jaa,11,larry_flash_jenkins,42
john_woo,9,michael_wayne_thomas,50
yoo_ah_in,50,patrick_j_nicolas,11
sung_kang,52,orlando_jones,380
chanyeol,70,steve_mcqueen,4
shun_oguri,35,michael_wayne_thomas,29
cha_seung_won,33,david_oyelowo,186
ji_chang_wook,50,shemar_moore,15
aaron_yoo,17,steve_mcqueen,73
daniel_henney,9,shemar_moore,15
kris_wu,14,rico_e_anderson,41
will_yun_lee,570,mos_def,38
jian,13,todd_bridges,43
bang_yong_guk,46,randy_jackson,116
robin_shou,97,dwayne_boyd,30
hua_chenyu,31,larry_flash_jenkins,21
yoo_ah_in,8,xzibit,5
craig_fong,19,aldis_hodge,40
aaron_yoo,106,wyclef_jean,51
kris_wu,48,todd_bridges,43
huang_xiaoming,4,corbin_bleu,568
teppei_koike,16,xzibit,5
cha_seung_won,40,snoop_dogg,83
song_joong_ki,52,steve_mcqueen,4
hiroki_narimiya,77,andre_braugher,13
jung_woo_sung,25,romany_malco,77
song_joong_ki,39,andre_braugher,13
steven_yeun,297,romany_malco,77
young_man_kang,9,wyclef_jean,51
mark_dacascos,902,dwayne_boyd,32
lee_joon-gi,24,david_gyasi,45
craig_fong,42,tyler_perry,103
joo_jin_mo,32,shemar_moore,51
ryosuke_yamada,50,dwayne_boyd,32
kazuya_kamenashi,25,kyle_massey,51
jian,53,wyclef_jean,51
sung_kang,52,kyle_massey,46
jack_ma,422,anthony_anderson,5
big_bang_g-dragon,48,michael_wayne_thomas,23
lee_joon-gi,26,shemar_moore,26
ji_chang_wook,2,aldis_hodge,28
park_ji_sung,8,aldis_hodge,28
steven_yeun,269,shemar_moore,26
shun_oguri,6,randy_jackson,143
lee_joon-gi,24,wyclef_jean,56
teppei_koike,7,anthony_anderson,55
park_ji_sung,50,snoop_dogg,158
steven_yeun,297,michael_wayne_thomas,25
tony_jaa,33,tyler_perry,79
hua_chenyu,18,rico_e_anderson,41
big_bang_g-dragon,51,cedric_the_entertainer,5
lee_dong_hae,33,donald_glover,80
aaron_yoo,45,todd_bridges,9
robin_shou,489,rico_e_anderson,41
godfrey_gao,12,orlando_jones,380
godfrey_gao,33,michael_ealy,87
aaron_yoo,45,donald_glover,95
jack_ma,223,orlando_jones,380
young_man_kang,55,david_alan_grier,105
joo_jin_mo,36,larry_flash_jenkins,37
ji_chang_wook,30,michael_wayne_thomas,25
craig_fong,75,donald_glover,102
ryosuke_yamada,50,shemar_moore,63
chin_han,298,steve_mcqueen,6
jaejoong,56,steve_mcqueen,36
chanyeol,28,andre_gordon,20
tony_jaa,4,50_cent,25
yun-fat_chow,50,corbin_bleu,744
ryosuke_yamada,50,michael_wayne_thomas,25
joo_jin_mo,16,mos_def,38
scott_takeda,925,mos_def,35
ji_chang_wook,5,randy_jackson,161
kris_wu,48,marlon_wayans,66
robin_shou,489,andre_gordon,20
robin_shou,489,patrick_j_nicolas,54
godfrey_gao,41,wyclef_jean,51
huang_xiaoming,20,50_cent,55
john_woo,19,aldis_hodge,31
kazuya_kamenashi,47,50_cent,104
jung_woo_sung,20,andre_gordon,20
ye_liu,24,kyle_massey,25
will_yun_lee,920,fabrice_eboue,913
jian,47,snoop_dogg,158
yoo_ah_in,44,fabrice_eboue,922
kanata_hongo,32,mos_def,29
huang_xiaoming,37,randy_jackson,146
joo_jin_mo,58,michael_ealy,155
yun-fat_chow,358,tracy_morgan,30
ryosuke_yamada,50,xzibit,5
tony_jaa,31,romany_malco,77
huang_xiaoming,25,david_gyasi,45
scott_takeda,915,wyclef_jean,68
scott_takeda,909,david_gyasi,42
godfrey_gao,12,david_alan_grier,65
yun-fat_chow,16,tracy_morgan,30
chanyeol,49,50_cent,55
kris_wu,28,rico_e_anderson,41
john_woo,9,todd_bridges,9
john_woo,17,corbin_bleu,744
song_joong_ki,56,tyler_perry,53
yoo_ah_in,22,randy_jackson,146
shun_oguri,41,cedric_the_entertainer,5
jack_ma,422,wyclef_jean,68
kanata_hongo,39,patrick_j_nicolas,12
ye_liu,12,50_cent,20
kris_wu,55,michael_ealy,48
bang_yong_guk,37,chi_mcbride,19
young_man_kang,24,michael_wayne_thomas,50
steven_yeun,261,larry_flash_jenkins,46
scott_takeda,6,larry_flash_jenkins,37
chin_han,69,corbin_bleu,744
lee_dong_hae,32,patrick_j_nicolas,40
yannus_sufandi,16,todd_bridges,43
craig_fong,60,todd_bridges,9
park_ji_sung,16,aldis_hodge,4
cha_seung_won,13,andre_gordon,20
daniel_henney,54,patrick_j_nicolas,12
lee_dong_hae,34,steve_mcqueen,97
will_yun_lee,510,randy_jackson,143
kazuya_kamenashi,6,tyler_perry,44
yoo_ah_in,27,david_oyelowo,9
daniel_henney,56,marlon_wayans,42
jian,25,david_oyelowo,9
kazuya_kamenashi,52,dwayne_boyd,32
toma_ikuta,48,kyle_massey,24
mark_dacascos,920,todd_bridges,43
jaejoong,11,xzibit,12
tony_chiu_wai_leung,12,chi_mcbride,10
godfrey_gao,46,orlando_jones,380
jet_li,125,todd_bridges,43
jung_woo_sung,22,andre_braugher,85
hiroki_narimiya,53,mos_def,11
scott_takeda,6,donald_glover,95
song_joong_ki,28,tracy_morgan,53
jet_li,4,aldis_hodge,26
jet_li,125,dwayne_boyd,28
robin_shou,489,david_gyasi,42
big_bang_g-dragon,7,kyle_massey,24
jian,27,wyclef_jean,51
lee_joon-gi,24,larry_flash_jenkins,21
yun-fat_chow,358,fabrice_eboue,960
ron_yuan,53,mos_def,29
daniel_henney,37,dwayne_boyd,32
daniel_henney,8,david_gyasi,13
ron_yuan,62,andre_braugher,13
tony_chiu_wai_leung,25,kyle_massey,25
yoo_ah_in,8,andre_gordon,20
chin_han,25,steve_mcqueen,6
huang_xiaoming,37,aldis_hodge,28
toma_ikuta,10,fabrice_eboue,930
hua_chenyu,30,andre_braugher,21
craig_fong,58,andre_braugher,66
godfrey_gao,33,michael_ealy,170
teppei_koike,63,50_cent,20
lee_dong_hae,67,david_gyasi,33
teppei_koike,28,andre_gordon,20
teppei_koike,25,patrick_j_nicolas,54
song_joong_ki,5,steve_mcqueen,4
ron_yuan,56,marlon_wayans,79
godfrey_gao,4,anthony_anderson,98
jaejoong,57,mos_def,11
hiroki_narimiya,74,cedric_the_entertainer,25
jet_li,4,donald_glover,122
yoo_ah_in,18,michael_wayne_thomas,25
aaron_yoo,17,michael_ealy,87
chin_han,44,rico_e_anderson,41
teppei_koike,63,chi_mcbride,10
yun-fat_chow,358,cedric_the_entertainer,5
joo_jin_mo,16,patrick_j_nicolas,11
big_bang_g-dragon,13,dwayne_boyd,60
kanata_hongo,49,corbin_bleu,568
yao_ming,3,david_gyasi,33
cha_seung_won,6,romany_malco,79
robin_shou,97,shemar_moore,20
ye_liu,12,david_oyelowo,186
hiroki_narimiya,55,romany_malco,79
ryosuke_yamada,50,david_gyasi,42
sung_kang,52,mos_def,29
mark_dacascos,915,tracy_morgan,22
sung_kang,52,steve_mcqueen,6
jaejoong,56,rico_e_anderson,41
huang_xiaoming,9,andre_gordon,20
joo_jin_mo,55,david_alan_grier,38
chin_han,298,rico_e_anderson,41
yannus_sufandi,55,cedric_the_entertainer,5
jian,11,orlando_jones,380
tony_chiu_wai_leung,20,shemar_moore,51
reggie_lee,41,tracy_morgan,107
jet_li,125,tyler_perry,70
reggie_lee,62,dwayne_boyd,55
kris_wu,31,kyle_massey,51
park_ji_sung,5,david_alan_grier,66
tony_chiu_wai_leung,17,mos_def,46
song_joong_ki,5,marlon_wayans,66
teppei_koike,48,david_alan_grier,38
kazuya_kamenashi,31,cedric_the_entertainer,5
chanyeol,28,anthony_anderson,33
kris_wu,23,donald_glover,8
huang_xiaoming,22,marlon_wayans,42
joo_jin_mo,20,michael_ealy,37
scott_takeda,916,donald_glover,95
daniel_henney,15,romany_malco,20
scott_takeda,923,aldis_hodge,32
kanata_hongo,32,orlando_jones,380
yannus_sufandi,55,chi_mcbride,19
chin_han,298,wyclef_jean,68
toma_ikuta,64,dwayne_boyd,54
chanyeol,36,todd_bridges,43
jang_keun_suk,49,david_alan_grier,50
yannus_sufandi,55,todd_bridges,43
hiroki_narimiya,55,romany_malco,57
jung_yong_hwa,13,dwayne_boyd,60
john_woo,17,rico_e_anderson,41
young_man_kang,66,kyle_massey,25
shun_oguri,46,aldis_hodge,21
kanata_hongo,49,michael_ealy,37
scott_takeda,925,romany_malco,84
sung_kang,52,larry_flash_jenkins,46
shun_oguri,33,orlando_jones,380
chin_han,298,michael_wayne_thomas,23
big_bang_g-dragon,12,orlando_jones,380
jian,47,andre_gordon,20
ron_yuan,62,fabrice_eboue,922
will_yun_lee,669,fabrice_eboue,913
joo_jin_mo,42,50_cent,104
jung_woo_sung,0,randy_jackson,85
jack_ma,223,dwayne_boyd,25
toma_ikuta,75,david_gyasi,33
yao_ming,19,marlon_wayans,79
scott_takeda,909,randy_jackson,161
cha_seung_won,52,david_alan_grier,65
yoo_ah_in,15,marlon_wayans,42
yao_ming,23,corbin_bleu,744
bang_yong_guk,20,larry_flash_jenkins,42
jaejoong,47,chi_mcbride,10
sung_kang,52,randy_jackson,116
teppei_koike,47,rico_e_anderson,41
huang_xiaoming,11,marlon_wayans,63
lee_joon-gi,24,david_gyasi,13
big_bang_g-dragon,49,snoop_dogg,83
chanyeol,70,tyler_perry,44
ji_chang_wook,24,rico_e_anderson,41
lee_joon-gi,26,david_gyasi,42
toma_ikuta,75,mos_def,46
lee_joon-gi,26,todd_bridges,43
jung_yong_hwa,33,romany_malco,20
yoo_ah_in,31,snoop_dogg,127
scott_takeda,6,andre_braugher,21
jack_ma,328,larry_flash_jenkins,42
song_joong_ki,26,todd_bridges,43
shun_oguri,12,chi_mcbride,10
huang_xiaoming,6,andre_gordon,20
yao_ming,12,wyclef_jean,81
jet_li,125,michael_wayne_thomas,29
jet_li,4,shemar_moore,20
mark_dacascos,954,david_gyasi,42
ye_liu,12,shemar_moore,51
craig_fong,7,michael_wayne_thomas,25
kris_wu,7,snoop_dogg,86
jung_woo_sung,15,rico_e_anderson,41
ron_yuan,56,corbin_bleu,744
sung_kang,52,steve_mcqueen,4
jack_ma,422,snoop_dogg,127
reggie_lee,62,shemar_moore,51
scott_takeda,922,randy_jackson,143
huang_xiaoming,32,donald_glover,80
ryosuke_yamada,50,shemar_moore,20
robin_shou,97,anthony_anderson,17
jang_keun_suk,13,snoop_dogg,158
jung_yong_hwa,28,shemar_moore,63
huang_xiaoming,12,chi_mcbride,10
robin_shou,489,andre_braugher,85
john_woo,19,orlando_jones,380
yao_ming,22,patrick_j_nicolas,54
will_yun_lee,79,cedric_the_entertainer,25
jung_yong_hwa,28,donald_glover,8
lee_joon-gi,24,dwayne_boyd,27
robin_shou,489,snoop_dogg,86
ji_chang_wook,2,orlando_jones,380
hua_chenyu,36,david_gyasi,13
jung_yong_hwa,28,todd_bridges,15
ji_chang_wook,5,kyle_massey,12
ryosuke_yamada,50,andre_gordon,20
craig_fong,42,kyle_massey,24
ryosuke_yamada,50,fabrice_eboue,905
will_yun_lee,570,marlon_wayans,63
john_woo,17,david_gyasi,13
chanyeol,37,anthony_anderson,5
jack_ma,422,randy_jackson,142
scott_takeda,923,snoop_dogg,158
lee_joon-gi,26,cedric_the_entertainer,5
teppei_koike,28,romany_malco,84
teppei_koike,63,rico_e_anderson,41
kanata_hongo,22,marlon_wayans,66
sung_kang,52,mos_def,11
tony_chiu_wai_leung,20,dwayne_boyd,54
scott_takeda,14,steve_mcqueen,73
kanata_hongo,49,donald_glover,80
lee_dong_hae,32,donald_glover,10
young_man_kang,24,romany_malco,84
young_man_kang,55,tyler_perry,103
jung_woo_sung,22,steve_mcqueen,4
kazuya_kamenashi,31,tracy_morgan,54
daniel_henney,6,tyler_perry,53
hua_chenyu,43,shemar_moore,15
kazuya_kamenashi,7,tyler_perry,94
jang_keun_suk,46,fabrice_eboue,903
joo_jin_mo,20,patrick_j_nicolas,12
jang_keun_suk,15,mos_def,29
lee_joon-gi,24,larry_flash_jenkins,21
shun_oguri,46,donald_glover,80
sung_kang,52,patrick_j_nicolas,12
aaron_yoo,106,tyler_perry,44
toma_ikuta,7,michael_wayne_thomas,29
huang_xiaoming,68,cedric_the_entertainer,5
scott_takeda,17,romany_malco,16
ye_liu,29,marlon_wayans,42
kanata_hongo,39,david_alan_grier,65
big_bang_g-dragon,49,aldis_hodge,4
bang_yong_guk,20,donald_glover,118
huang_xiaoming,17,patrick_j_nicolas,54
tony_jaa,11,50_cent,104
ryosuke_yamada,50,andre_gordon,20
shun_oguri,6,chi_mcbride,19
kazuya_kamenashi,50,kyle_massey,46
yannus_sufandi,55,xzibit,11
scott_takeda,922,wyclef_jean,56
mark_dacascos,915,david_oyelowo,186
ryosuke_yamada,50,andre_gordon,20
craig_fong,60,corbin_bleu,568
toma_ikuta,10,cedric_the_entertainer,5
jung_woo_sung,49,steve_mcqueen,36
yoo_ah_in,1,fabrice_eboue,940
jung_woo_sung,54,xzibit,5
ye_liu,12,cedric_the_entertainer,25
jack_ma,289,shemar_moore,15
yun-fat_chow,358,cedric_the_entertainer,5
kris_wu,55,romany_malco,77
chin_han,298,michael_wayne_thomas,12
jang_keun_suk,15,steve_mcqueen,4
kazuya_kamenashi,15,donald_glover,118
aaron_yoo,371,david_oyelowo,247
yao_ming,36,snoop_dogg,158
craig_fong,31,50_cent,20
yun-fat_chow,358,marlon_wayans,66
song_joong_ki,42,romany_malco,57
lee_dong_hae,63,tracy_morgan,11
big_bang_g-dragon,51,michael_ealy,86
hiroki_narimiya,74,rico_e_anderson,41
kazuya_kamenashi,61,kyle_massey,8
jian,53,fabrice_eboue,906
cha_seung_won,52,wyclef_jean,81
huang_xiaoming,11,50_cent,55
ron_yuan,58,tyler_perry,94
daniel_henney,15,cedric_the_entertainer,5
ryosuke_yamada,50,fabrice_eboue,942
huang_xiaoming,22,chi_mcbride,19
jung_woo_sung,22,wyclef_jean,56
godfrey_gao,12,dwayne_boyd,27
craig_fong,60,randy_jackson,139
jet_li,127,marlon_wayans,66
shun_oguri,70,todd_bridges,43
chanyeol,3,marlon_wayans,63
yannus_sufandi,55,andre_braugher,21
mark_dacascos,961,david_gyasi,33
ye_liu,12,michael_wayne_thomas,50
shun_oguri,41,larry_flash_jenkins,42
yao_ming,33,cedric_the_entertainer,25
mark_dacascos,954,steve_mcqueen,97
toma_ikuta,48,tracy_morgan,30
craig_fong,24,wyclef_jean,81
scott_takeda,916,patrick_j_nicolas,40
tony_jaa,17,andre_braugher,31
jian,10,tracy_morgan,190
tony_jaa,17,david_alan_grier,105
scott_takeda,904,dwayne_boyd,32
jung_yong_hwa,4,david_oyelowo,9
steven_yeun,261,randy_jackson,143
reggie_lee,41,xzibit,5
cha_seung_won,28,andre_braugher,66
godfrey_gao,2,david_oyelowo,186
jung_yong_hwa,28,xzibit,11
young_man_kang,12,marlon_wayans,42
kanata_hongo,53,dwayne_boyd,32
jung_woo_sung,26,kyle_massey,24
hiroki_narimiya,55,mos_def,38
tony_chiu_wai_leung,12,shemar_moore,15
jung_woo_sung,36,orlando_jones,380
bang_yong_guk,44,dwayne_boyd,59
lee_dong_hae,53,donald_glover,102
lee_dong_hae,20,shemar_moore,26
steven_yeun,269,andre_braugher,13
yun-fat_chow,50,marlon_wayans,66
lee_joon-gi,24,david_gyasi,45
jang_keun_suk,28,50_cent,55
song_joong_ki,13,orlando_jones,380
godfrey_gao,11,randy_jackson,142
steven_yeun,297,tyler_perry,103
brandon_soo_hoo,17,romany_malco,55
kris_wu,52,dwayne_boyd,60
ye_liu,6,corbin_bleu,568
steven_yeun,269,aldis_hodge,32
hua_chenyu,34,cedric_the_entertainer,5
cha_seung_won,53,michael_ealy,87
kris_wu,55,orlando_jones,380
jang_keun_suk,6,rico_e_anderson,41
yannus_sufandi,55,romany_malco,84
hua_chenyu,18,randy_jackson,168
yao_ming,11,steve_mcqueen,73
jung_yong_hwa,33,aldis_hodge,21
reggie_lee,245,patrick_j_nicolas,40
lee_joon-gi,24,aldis_hodge,32
jaejoong,46,aldis_hodge,26
kris_wu,54,steve_mcqueen,73
huang_xiaoming,3,larry_flash_jenkins,21
yao_ming,4,cedric_the_entertainer,5
scott_takeda,925,rico_e_anderson,41
tony_chiu_wai_leung,4,david_alan_grier,66
chin_han,6,david_alan_grier,38
chanyeol,28,randy_jackson,146
joo_jin_mo,0,chi_mcbride,19
kanata_hongo,18,anthony_anderson,5
aaron_yoo,106,corbin_bleu,568
lee_joon-gi,24,tracy_morgan,88
yannus_sufandi,16,orlando_jones,380
yoo_ah_in,27,50_cent,73
ye_liu,18,aldis_hodge,31
jack_ma,422,wyclef_jean,51
hiroki_narimiya,9,larry_flash_jenkins,21
toma_ikuta,39,50_cent,104
sung_kang,52,romany_malco,58
toma_ikuta,7,corbin_bleu,744
toma_ikuta,48,kyle_massey,8
kazuya_kamenashi,42,steve_mcqueen,73
tony_jaa,54,randy_jackson,139
lee_joon-gi,24,kyle_massey,51
godfrey_gao,41,kyle_massey,51
robin_shou,489,chi_mcbride,19
lee_joon-gi,26,david_oyelowo,247
tony_jaa,4,wyclef_jean,58
cha_seung_won,19,david_alan_grier,50
reggie_lee,62,romany_malco,20
jack_ma,207,randy_jackson,146
jian,47,david_gyasi,13
scott_takeda,925,rico_e_anderson,41
craig_fong,75,romany_malco,20
joo_jin_mo,32,kyle_massey,12
shun_oguri,79,cedric_the_entertainer,25
ron_yuan,62,andre_gordon,20
jung_woo_sung,49,orlando_jones,380
jack_ma,207,cedric_the_entertainer,25
jaejoong,21,randy_jackson,85
jack_ma,223,xzibit,11
chin_han,25,tyler_perry,70
robin_shou,97,david_alan_grier,38
robin_shou,489,50_cent,73
tony_jaa,12,kyle_massey,51
song_joong_ki,52,tracy_morgan,53
ye_liu,29,tracy_morgan,22
jang_keun_suk,7,randy_jackson,143
kazuya_kamenashi,61,tracy_morgan,30
kris_wu,28,steve_mcqueen,100
sung_kang,52,snoop_dogg,56
young_man_kang,9,tyler_perry,79
huang_xiaoming,26,andre_gordon,20
kazuya_kamenashi,15,aldis_hodge,28
chanyeol,70,corbin_bleu,568
will_yun_lee,79,david_alan_grier,105
mark_dacascos,960,mos_def,31
teppei_koike,63,wyclef_jean,81
kanata_hongo,53,michael_wayne_thomas,12
joo_jin_mo,28,chi_mcbride,10
aaron_yoo,45,kyle_massey,24
yoo_ah_in,21,david_oyelowo,9
chanyeol,70,mos_def,41
joo_jin_mo,0,orlando_jones,380
huang_xiaoming,11,xzibit,12
ryosuke_yamada,50,david_oyelowo,186
ryosuke_yamada,50,patrick_j_nicolas,15
aaron_yoo,17,50_cent,55
craig_fong,78,patrick_j_nicolas,40
cha_seung_won,29,orlando_jones,380
toma_ikuta,10,cedric_the_entertainer,5
craig_fong,7,larry_flash_jenkins,37
park_ji_sung,58,todd_bridges,10
godfrey_gao,39,fabrice_eboue,922
yannus_sufandi,55,corbin_bleu,568
yao_ming,12,orlando_jones,380
hua_chenyu,31,michael_wayne_thomas,50
ye_liu,18,shemar_moore,51
kanata_hongo,8,fabrice_eboue,930
ron_yuan,31,andre_braugher,21
craig_fong,60,michael_wayne_thomas,29
brandon_soo_hoo,16,chi_mcbride,10
yoo_ah_in,22,corbin_bleu,568
sung_kang,52,larry_flash_jenkins,21
scott_takeda,14,patrick_j_nicolas,40
scott_takeda,909,tyler_perry,44
ji_chang_wook,46,dwayne_boyd,27
john_woo,16,xzibit,11
robin_shou,489,david_oyelowo,247
toma_ikuta,7,snoop_dogg,56
hiroki_narimiya,5,david_gyasi,45
jung_yong_hwa,38,dwayne_boyd,30
song_joong_ki,19,todd_bridges,15
daniel_henney,53,rico_e_anderson,41
ryosuke_yamada,50,mos_def,35
